"Code: hostile= 1; orderly= 2; neutral =3; unclear= 4, irrelevant =5; duplicate = 0",docname,from,to,pre,keyword,post,pattern,Unnamed: 0,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filepath
1,3680_0.txt,3,3,negro es,mob,"lynch officers are overpower ed and assauted is soon hanged pesacola , fla . , july 30 . - three men dead and a score wounded , probably fatally is the record of a success . ful attempt last night by a mob to storm the county jail and take",mob,2291,3680,0,sn86076241,"Carson City daily appeal (Carson City, Ne...)",1908,7,30,seq-1,ed-1,2,http://localhost:62222/pages/3680/nvln_idlewild_ver01/sn86076241/7/30/ed-1/seq-1/2,Nevada,../sample_corpus_1pct_article_text/3680_0.txt
0,3680_0.txt,3,3,negro es,mob,"lynch officers are overpower ed and assauted is soon hanged pesacola , fla . , july 30 . - three men dead and a score wounded , probably fatally is the record of a success . ful attempt last night by a mob to storm the county jail and take",mob,2291,3680,0,sn86076241,"Carson City daily appeal (Carson City, Ne...)",1908,7,30,seq-1,ed-1,2,http://localhost:62222/pages/3680/nvln_idlewild_ver01/sn86076241/7/30/ed-1/seq-1/2,Nevada,../sample_corpus_1pct_article_text/3680_0.txt
1,3680_0.txt,46,46,"negro es mob lynch officers are overpower ed and assauted is soon hanged pesacola , fla . , july 30 . - three men dead and a score wounded , probably fatally is the record of a success . ful attempt last night by a",mob,to storm the county jail and take out the negro leander shaw who during the day had assaulted mrs . lillian davis near here . the sheriff with half a dozen dep . uties stood on the windows upstairs with drawn revolvers and diffes . the sheriff pleaded with the,mob,2291,3680,0,sn86076241,"Carson City daily appeal (Carson City, Ne...)",1908,7,30,seq-1,ed-1,2,http://localhost:62222/pages/3680/nvln_idlewild_ver01/sn86076241/7/30/ed-1/seq-1/2,Nevada,../sample_corpus_1pct_article_text/3680_0.txt
0,3680_0.txt,46,46,"negro es mob lynch officers are overpower ed and assauted is soon hanged pesacola , fla . , july 30 . - three men dead and a score wounded , probably fatally is the record of a success . ful attempt last night by a",mob,to storm the county jail and take out the negro leander shaw who during the day had assaulted mrs . lillian davis near here . the sheriff with half a dozen dep . uties stood on the windows upstairs with drawn revolvers and diffes . the sheriff pleaded with the,mob,2291,3680,0,sn86076241,"Carson City daily appeal (Carson City, Ne...)",1908,7,30,seq-1,ed-1,2,http://localhost:62222/pages/3680/nvln_idlewild_ver01/sn86076241/7/30/ed-1/seq-1/2,Nevada,../sample_corpus_1pct_article_text/3680_0.txt
1,3680_0.txt,97,97,to storm the county jail and take out the negro leander shaw who during the day had assaulted mrs . lillian davis near here . the sheriff with half a dozen dep . uties stood on the windows upstairs with drawn revolvers and diffes . the sheriff pleaded with the,mob,", at the same time telling them he would de fend the prisoner at the cost of every life present . his word had no effect and the moment the first blow was struck on the gate a volley of shots flashed from theupper windows of the jail . this",mob,2291,3680,0,sn86076241,"Carson City daily appeal (Carson City, Ne...)",1908,7,30,seq-1,ed-1,2,http://localhost:62222/pages/3680/nvln_idlewild_ver01/sn86076241/7/30/ed-1/seq-1/2,Nevada,../sample_corpus_1pct_article_text/3680_0.txt
0,3680_0.txt,97,97,to storm the county jail and take out the negro leander shaw who during the day had assaulted mrs . lillian davis near here . the sheriff with half a dozen dep . uties stood on the windows upstairs with drawn revolvers and diffes . the sheriff pleaded with the,mob,", at the same time telling them he would de fend the prisoner at the cost of every life present . his word had no effect and the moment the first blow was struck on the gate a volley of shots flashed from theupper windows of the jail . this",mob,2291,3680,0,sn86076241,"Carson City daily appeal (Carson City, Ne...)",1908,7,30,seq-1,ed-1,2,http://localhost:62222/pages/3680/nvln_idlewild_ver01/sn86076241/7/30/ed-1/seq-1/2,Nevada,../sample_corpus_1pct_article_text/3680_0.txt
1,3680_0.txt,169,169,"his word had no effect and the moment the first blow was struck on the gate a volley of shots flashed from theupper windows of the jail . this was answered by the crowd , which poured volley after volley into the jail windows , wounding the deputies . the",mob,"was momentarily driven back with many wounded and one dead as a result of the deadly aim of the sheriff and his deputies . at midnight the mob , which in the meantime had been reinforced by many residents of the surrounding country , made another attack on the jail",mob,2291,3680,0,sn86076241,"Carson City daily appeal (Carson City, Ne...)",1908,7,30,seq-1,ed-1,2,http://localhost:62222/pages/3680/nvln_idlewild_ver01/sn86076241/7/30/ed-1/seq-1/2,Nevada,../sample_corpus_1pct_article_text/3680_0.txt
0,3680_0.txt,169,169,"his word had no effect and the moment the first blow was struck on the gate a volley of shots flashed from theupper windows of the jail . this was answered by the crowd , which poured volley after volley into the jail windows , wounding the deputies . the",mob,"was momentarily driven back with many wounded and one dead as a result of the deadly aim of the sheriff and his deputies . at midnight the mob , which in the meantime had been reinforced by many residents of the surrounding country , made another attack on the jail",mob,2291,3680,0,sn86076241,"Carson City daily appeal (Carson City, Ne...)",1908,7,30,seq-1,ed-1,2,http://localhost:62222/pages/3680/nvln_idlewild_ver01/sn86076241/7/30/ed-1/seq-1/2,Nevada,../sample_corpus_1pct_article_text/3680_0.txt
1,3680_0.txt,197,197,"this was answered by the crowd , which poured volley after volley into the jail windows , wounding the deputies . the mob was momentarily driven back with many wounded and one dead as a result of the deadly aim of the sheriff and his deputies . at midnight the",mob,", which in the meantime had been reinforced by many residents of the surrounding country , made another attack on the jail . the sheriff and officers were over powered by men who had crept over the hear wall and covered them with rifles and revolvers . others broke down",mob,2291,3680,0,sn86076241,"Carson City daily appeal (Carson City, Ne...)",1908,7,30,seq-1,ed-1,2,http://localhost:62222/pages/3680/nvln_idlewild_ver01/sn86076241/7/30/ed-1/seq-1/2,Nevada,../sample_corpus_1pct_article_text/3680_0.txt
0,3680_0.txt,197,197,"this was answered by the crowd , which poured volley after volley into the jail windows , wounding the deputies . the mob was momentarily driven back with many wounded and one dead as a result of the deadly aim of the sheriff and his deputies . at midnight the",mob,", which in the meantime had been reinforced by many residents of the surrounding country , made another attack on the jail . the sheriff and officers were over powered by men who had crept over the hear wall and covered them with rifles and revolvers . others broke down",mob,2291,3680,0,sn86076241,"Carson City daily appeal (Carson City, Ne...)",1908,7,30,seq-1,ed-1,2,http://localhost:62222/pages/3680/nvln_idlewild_ver01/sn86076241/7/30/ed-1/seq-1/2,Nevada,../sample_corpus_1pct_article_text/3680_0.txt
1,3683_0.txt,4,4,murderer lynched by,mob,". oxford , miss.- lawrence patten , a negro , who killed mrs . mcmillan , a white woman , at her home , was hang ed by a mob tuesday night . the mur der was unusually brutal . patten de- ivered a message to mrs . mcmillan from",mob,3017,3683,0,sn86091039,"The Utah County Democrat (Provo City, Uta...)",1908,9,10,seq-4,ed-1,1,http://localhost:62222/pages/3683/uuml_dewaele_ver01/sn86091039/9/10/ed-1/seq-4/1,Utah,../sample_corpus_1pct_article_text/3683_0.txt
0,3683_0.txt,4,4,murderer lynched by,mob,". oxford , miss.- lawrence patten , a negro , who killed mrs . mcmillan , a white woman , at her home , was hang ed by a mob tuesday night . the mur der was unusually brutal . patten de- ivered a message to mrs . mcmillan from",mob,3017,3683,0,sn86091039,"The Utah County Democrat (Provo City, Uta...)",1908,9,10,seq-4,ed-1,1,http://localhost:62222/pages/3683/uuml_dewaele_ver01/sn86091039/9/10/ed-1/seq-4/1,Utah,../sample_corpus_1pct_article_text/3683_0.txt
1,3683_0.txt,34,34,"murderer lynched by mob . oxford , miss.- lawrence patten , a negro , who killed mrs . mcmillan , a white woman , at her home , was hang ed by a",mob,"tuesday night . the mur der was unusually brutal . patten de- ivered a message to mrs . mcmillan from her husband , who is serving a sentence in the oxford jail , and lin- rered about the place . mrs . mcmillan attempted to frighten him away with a",mob,3017,3683,0,sn86091039,"The Utah County Democrat (Provo City, Uta...)",1908,9,10,seq-4,ed-1,1,http://localhost:62222/pages/3683/uuml_dewaele_ver01/sn86091039/9/10/ed-1/seq-4/1,Utah,../sample_corpus_1pct_article_text/3683_0.txt
0,3683_0.txt,34,34,"murderer lynched by mob . oxford , miss.- lawrence patten , a negro , who killed mrs . mcmillan , a white woman , at her home , was hang ed by a",mob,"tuesday night . the mur der was unusually brutal . patten de- ivered a message to mrs . mcmillan from her husband , who is serving a sentence in the oxford jail , and lin- rered about the place . mrs . mcmillan attempted to frighten him away with a",mob,3017,3683,0,sn86091039,"The Utah County Democrat (Provo City, Uta...)",1908,9,10,seq-4,ed-1,1,http://localhost:62222/pages/3683/uuml_dewaele_ver01/sn86091039/9/10/ed-1/seq-4/1,Utah,../sample_corpus_1pct_article_text/3683_0.txt
1,3685_0.txt,55,55,"parents of an outraged child save the black brute's life . chicago , jan . 29 . - a dispatch to the tribune from washington , ga . , says : following a criminal assault on a 10- year- old girl by a negro , who was captured by a",mob,", the assailant's fate was in doubt yesterday while the par ents of the girl were pleading for and against burning him at the stake . mrs . roberts , weeping , begged that the law be allowed to take its course , and her husband continued to incite the",mob,3060,3685,0,sn83045555,Deseret evening news (Great Salt Lake...),1906,1,29,seq-1,ed-1,1,http://localhost:62222/pages/3685/uuml_ten_ver01/sn83045555/1/29/ed-1/seq-1/1,Utah,../sample_corpus_1pct_article_text/3685_0.txt
0,3685_0.txt,55,55,"parents of an outraged child save the black brute's life . chicago , jan . 29 . - a dispatch to the tribune from washington , ga . , says : following a criminal assault on a 10- year- old girl by a negro , who was captured by a",mob,", the assailant's fate was in doubt yesterday while the par ents of the girl were pleading for and against burning him at the stake . mrs . roberts , weeping , begged that the law be allowed to take its course , and her husband continued to incite the",mob,3060,3685,0,sn83045555,Deseret evening news (Great Salt Lake...),1906,1,29,seq-1,ed-1,1,http://localhost:62222/pages/3685/uuml_ten_ver01/sn83045555/1/29/ed-1/seq-1/1,Utah,../sample_corpus_1pct_article_text/3685_0.txt
1,3685_0.txt,106,106,", the assailant's fate was in doubt yesterday while the par ents of the girl were pleading for and against burning him at the stake . mrs . roberts , weeping , begged that the law be allowed to take its course , and her husband continued to incite the",mob,"to lynch the negro . she then appealed to her husband to aid her in peventing the lynching . she said that to put the assailant to death within the hearing of the girl would be almost as cruel to the child as the negro's act . roberts , after",mob,3060,3685,0,sn83045555,Deseret evening news (Great Salt Lake...),1906,1,29,seq-1,ed-1,1,http://localhost:62222/pages/3685/uuml_ten_ver01/sn83045555/1/29/ed-1/seq-1/1,Utah,../sample_corpus_1pct_article_text/3685_0.txt
0,3685_0.txt,106,106,", the assailant's fate was in doubt yesterday while the par ents of the girl were pleading for and against burning him at the stake . mrs . roberts , weeping , begged that the law be allowed to take its course , and her husband continued to incite the",mob,"to lynch the negro . she then appealed to her husband to aid her in peventing the lynching . she said that to put the assailant to death within the hearing of the girl would be almost as cruel to the child as the negro's act . roberts , after",mob,3060,3685,0,sn83045555,Deseret evening news (Great Salt Lake...),1906,1,29,seq-1,ed-1,1,http://localhost:62222/pages/3685/uuml_ten_ver01/sn83045555/1/29/ed-1/seq-1/1,Utah,../sample_corpus_1pct_article_text/3685_0.txt
1,3685_0.txt,178,178,"that to put the assailant to death within the hearing of the girl would be almost as cruel to the child as the negro's act . roberts , after some hesitation , came to his wife's side and joined his en treaties with her . the united efforts convinced the",mob,"that to lynch the ne gro would add to the wrong already done the child , and it was agreed to turn the assailant over to the sheriff . mamle roberts was attacked saturday as she was returning from a neighbor's home by rich anderson , a negro employed by",mob,3060,3685,0,sn83045555,Deseret evening news (Great Salt Lake...),1906,1,29,seq-1,ed-1,1,http://localhost:62222/pages/3685/uuml_ten_ver01/sn83045555/1/29/ed-1/seq-1/1,Utah,../sample_corpus_1pct_article_text/3685_0.txt
0,3685_0.txt,178,178,"that to put the assailant to death within the hearing of the girl would be almost as cruel to the child as the negro's act . roberts , after some hesitation , came to his wife's side and joined his en treaties with her . the united efforts convinced the",mob,"that to lynch the ne gro would add to the wrong already done the child , and it was agreed to turn the assailant over to the sheriff . mamle roberts was attacked saturday as she was returning from a neighbor's home by rich anderson , a negro employed by",mob,3060,3685,0,sn83045555,Deseret evening news (Great Salt Lake...),1906,1,29,seq-1,ed-1,1,http://localhost:62222/pages/3685/uuml_ten_ver01/sn83045555/1/29/ed-1/seq-1/1,Utah,../sample_corpus_1pct_article_text/3685_0.txt
1,3685_0.txt,293,293,", posses with bloodhounds began pursuit of anderson . the negro was captured yesterday in a swamp and taken to roberts ' home , where it was planned to have him identified by the child , and then lynch him . when the arrived at the roberts home the negro",mob,confessed his guilt .,mob,3060,3685,0,sn83045555,Deseret evening news (Great Salt Lake...),1906,1,29,seq-1,ed-1,1,http://localhost:62222/pages/3685/uuml_ten_ver01/sn83045555/1/29/ed-1/seq-1/1,Utah,../sample_corpus_1pct_article_text/3685_0.txt
0,3685_0.txt,293,293,", posses with bloodhounds began pursuit of anderson . the negro was captured yesterday in a swamp and taken to roberts ' home , where it was planned to have him identified by the child , and then lynch him . when the arrived at the roberts home the negro",mob,confessed his guilt .,mob,3060,3685,0,sn83045555,Deseret evening news (Great Salt Lake...),1906,1,29,seq-1,ed-1,1,http://localhost:62222/pages/3685/uuml_ten_ver01/sn83045555/1/29/ed-1/seq-1/1,Utah,../sample_corpus_1pct_article_text/3685_0.txt
2,3689_2.txt,128,128,"defied the authorities relative to illicit distilling . monday night a row was started in her place by a crowd of black and white toughs , in which charles morgan , , shot and killed john lees , a colored colored boy . morgan was caught and lynched by a",mob,"of citizens . """" kis """" redd fled , pursued by the mob , and is reported to have been caught last and lynched . night",mob,692,3689,2,sn86091100,"Idaho County free press (Grangeville, Id...)",1893,4,14,seq-2,ed-1,1,http://localhost:62222/pages/3689/idhi_cornwell_ver02/sn86091100/4/14/ed-1/seq-2/1,Idaho,../sample_corpus_1pct_article_text/3689_2.txt
0,3689_2.txt,128,128,"defied the authorities relative to illicit distilling . monday night a row was started in her place by a crowd of black and white toughs , in which charles morgan , , shot and killed john lees , a colored colored boy . morgan was caught and lynched by a",mob,"of citizens . """" kis """" redd fled , pursued by the mob , and is reported to have been caught last and lynched . night",mob,692,3689,2,sn86091100,"Idaho County free press (Grangeville, Id...)",1893,4,14,seq-2,ed-1,1,http://localhost:62222/pages/3689/idhi_cornwell_ver02/sn86091100/4/14/ed-1/seq-2/1,Idaho,../sample_corpus_1pct_article_text/3689_2.txt
2,3689_2.txt,141,141,"started in her place by a crowd of black and white toughs , in which charles morgan , , shot and killed john lees , a colored colored boy . morgan was caught and lynched by a mob of citizens . """" kis """" redd fled , pursued by the",mob,", and is reported to have been caught last and lynched . night",mob,692,3689,2,sn86091100,"Idaho County free press (Grangeville, Id...)",1893,4,14,seq-2,ed-1,1,http://localhost:62222/pages/3689/idhi_cornwell_ver02/sn86091100/4/14/ed-1/seq-2/1,Idaho,../sample_corpus_1pct_article_text/3689_2.txt
0,3689_2.txt,141,141,"started in her place by a crowd of black and white toughs , in which charles morgan , , shot and killed john lees , a colored colored boy . morgan was caught and lynched by a mob of citizens . """" kis """" redd fled , pursued by the",mob,", and is reported to have been caught last and lynched . night",mob,692,3689,2,sn86091100,"Idaho County free press (Grangeville, Id...)",1893,4,14,seq-2,ed-1,1,http://localhost:62222/pages/3689/idhi_cornwell_ver02/sn86091100/4/14/ed-1/seq-2/1,Idaho,../sample_corpus_1pct_article_text/3689_2.txt
1,3689_3.txt,56,56,"bernardino , cal . , april 7 . - the horrible butchery which occurred in this city yesterday , resulting in the death of old man goldkoffer and the woman francisca floresa , at the hands of the assassin jesus fuen , culminated in the lynching of fuen by a",mob,"early morning . this a jealous lover's crime the for horrible butchery of an old man and woman by a spaniard . both of them slashed to pieces the murderer is arrested and afterwards lynched by neighbors of the murdered couple . san bernardino , cal . , april 7",mob,694,3689,3,sn86091100,"Idaho County free press (Grangeville, Id...)",1893,4,14,seq-2,ed-1,1,http://localhost:62222/pages/3689/idhi_cornwell_ver02/sn86091100/4/14/ed-1/seq-2/1,Idaho,../sample_corpus_1pct_article_text/3689_3.txt
0,3689_3.txt,56,56,"bernardino , cal . , april 7 . - the horrible butchery which occurred in this city yesterday , resulting in the death of old man goldkoffer and the woman francisca floresa , at the hands of the assassin jesus fuen , culminated in the lynching of fuen by a",mob,"early morning . this a jealous lover's crime the for horrible butchery of an old man and woman by a spaniard . both of them slashed to pieces the murderer is arrested and afterwards lynched by neighbors of the murdered couple . san bernardino , cal . , april 7",mob,694,3689,3,sn86091100,"Idaho County free press (Grangeville, Id...)",1893,4,14,seq-2,ed-1,1,http://localhost:62222/pages/3689/idhi_cornwell_ver02/sn86091100/4/14/ed-1/seq-2/1,Idaho,../sample_corpus_1pct_article_text/3689_3.txt
1,3691_0.txt,5,5,murderer is lynched .,masked,"men overpower sheriff and hang prisoner . las animas , colo . , dec . 29 . law . - rence leberg was lynched here last night for the murder of henry laven . meyer by a mob of masked men . about forty men entered the jail short ly",mask,2682,3691,0,sn98062890,NA,1907,1,3,seq-2,ed-1,1,http://localhost:62222/pages/3691/sdhi_interceptor_ver01/sn98062890/1/3/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/3691_0.txt
0,3691_0.txt,5,6,murderer is lynched .,masked men,"overpower sheriff and hang prisoner . las animas , colo . , dec . 29 . law . - rence leberg was lynched here last night for the murder of henry laven . meyer by a mob of masked men . about forty men entered the jail short ly before",masked men,2682,3691,0,sn98062890,NA,1907,1,3,seq-2,ed-1,1,http://localhost:62222/pages/3691/sdhi_interceptor_ver01/sn98062890/1/3/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/3691_0.txt
1,3691_0.txt,43,43,"murderer is lynched . masked men overpower sheriff and hang prisoner . las animas , colo . , dec . 29 . law . - rence leberg was lynched here last night for the murder of henry laven . meyer by a",mob,of masked men . about forty men entered the jail short ly before 9 o'clock and easily overpowered the sheriff and other officers and locked them securely in a room of the building . the men took leberg a short distance from the jail and hang ed him to a,mob,2682,3691,0,sn98062890,NA,1907,1,3,seq-2,ed-1,1,http://localhost:62222/pages/3691/sdhi_interceptor_ver01/sn98062890/1/3/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/3691_0.txt
0,3691_0.txt,43,43,"murderer is lynched . masked men overpower sheriff and hang prisoner . las animas , colo . , dec . 29 . law . - rence leberg was lynched here last night for the murder of henry laven . meyer by a",mob,of masked men . about forty men entered the jail short ly before 9 o'clock and easily overpowered the sheriff and other officers and locked them securely in a room of the building . the men took leberg a short distance from the jail and hang ed him to a,mob,2682,3691,0,sn98062890,NA,1907,1,3,seq-2,ed-1,1,http://localhost:62222/pages/3691/sdhi_interceptor_ver01/sn98062890/1/3/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/3691_0.txt
1,3691_0.txt,45,45,"murderer is lynched . masked men overpower sheriff and hang prisoner . las animas , colo . , dec . 29 . law . - rence leberg was lynched here last night for the murder of henry laven . meyer by a mob of",masked,men . about forty men entered the jail short ly before 9 o'clock and easily overpowered the sheriff and other officers and locked them securely in a room of the building . the men took leberg a short distance from the jail and hang ed him to a telegraph pole,mask,2682,3691,0,sn98062890,NA,1907,1,3,seq-2,ed-1,1,http://localhost:62222/pages/3691/sdhi_interceptor_ver01/sn98062890/1/3/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/3691_0.txt
0,3691_0.txt,45,46,"murderer is lynched . masked men overpower sheriff and hang prisoner . las animas , colo . , dec . 29 . law . - rence leberg was lynched here last night for the murder of henry laven . meyer by a mob of",masked men,. about forty men entered the jail short ly before 9 o'clock and easily overpowered the sheriff and other officers and locked them securely in a room of the building . the men took leberg a short distance from the jail and hang ed him to a telegraph pole .,masked men,2682,3691,0,sn98062890,NA,1907,1,3,seq-2,ed-1,1,http://localhost:62222/pages/3691/sdhi_interceptor_ver01/sn98062890/1/3/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/3691_0.txt
1,3691_0.txt,114,114,and other officers and locked them securely in a room of the building . the men took leberg a short distance from the jail and hang ed him to a telegraph pole . the self confessed murderer made no ance and made no statement . resist the members of the,mob,offered no violence and no were fired dur ing the entire affair shots .,mob,2682,3691,0,sn98062890,NA,1907,1,3,seq-2,ed-1,1,http://localhost:62222/pages/3691/sdhi_interceptor_ver01/sn98062890/1/3/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/3691_0.txt
0,3691_0.txt,114,114,and other officers and locked them securely in a room of the building . the men took leberg a short distance from the jail and hang ed him to a telegraph pole . the self confessed murderer made no ance and made no statement . resist the members of the,mob,offered no violence and no were fired dur ing the entire affair shots .,mob,2682,3691,0,sn98062890,NA,1907,1,3,seq-2,ed-1,1,http://localhost:62222/pages/3691/sdhi_interceptor_ver01/sn98062890/1/3/ed-1/seq-2/1,South Dakota,../sample_corpus_1pct_article_text/3691_0.txt
3,3694_0.txt,124,124,"the sending of blackhand here letters to mrs . raiph bris tol and mrs . david c . eccles , collapsed today . it is said that smith had been told by a visitor at the jail that unless he confessed he would be taken from his cell by a",mob,"and lynched . """" my god , if they do that they are go ing to kill an innocent man , """" smith sobbed , while in conversation with an officer . """" tell me , is there any statement that i can make ? this whole thing is a",mob,3057,3694,0,sn83045396,"The Salt Lake tribune (Salt Lake City,...)",1913,11,6,seq-1,ed-1,1,http://localhost:62222/pages/3694/uuml_sastre_ver01/sn83045396/11/6/ed-1/seq-1/1,Utah,../sample_corpus_1pct_article_text/3694_0.txt
0,3694_0.txt,124,124,"the sending of blackhand here letters to mrs . raiph bris tol and mrs . david c . eccles , collapsed today . it is said that smith had been told by a visitor at the jail that unless he confessed he would be taken from his cell by a",mob,"and lynched . """" my god , if they do that they are go ing to kill an innocent man , """" smith sobbed , while in conversation with an officer . """" tell me , is there any statement that i can make ? this whole thing is a",mob,3057,3694,0,sn83045396,"The Salt Lake tribune (Salt Lake City,...)",1913,11,6,seq-1,ed-1,1,http://localhost:62222/pages/3694/uuml_sastre_ver01/sn83045396/11/6/ed-1/seq-1/1,Utah,../sample_corpus_1pct_article_text/3694_0.txt
3,3696_0.txt,11,11,two negroes were lynched in mississippi last week . the,mob,got the wrong man the first time which again demonstrates the injustice of law . lynch,mob,3267,3696,0,sn88085318,"The Colville examiner (Colville, Wash.)",1913,2,22,seq-7,ed-1,1,http://localhost:62222/pages/3696/wa_alder_ver01/sn88085318/2/22/ed-1/seq-7/1,Washington,../sample_corpus_1pct_article_text/3696_0.txt
0,3696_0.txt,11,11,two negroes were lynched in mississippi last week . the,mob,got the wrong man the first time which again demonstrates the injustice of law . lynch,mob,3267,3696,0,sn88085318,"The Colville examiner (Colville, Wash.)",1913,2,22,seq-7,ed-1,1,http://localhost:62222/pages/3696/wa_alder_ver01/sn88085318/2/22/ed-1/seq-7/1,Washington,../sample_corpus_1pct_article_text/3696_0.txt
1,3697_0.txt,5,5,negro is lynched by,mob,". dyersburg , tenn . , nov . 10 . - a crowd stormed the jail here and took john talley , negro , and hanged him to a limb of a tree . he had attempted to of attack a white woman who was alone in her home .",mob,2362,3697,0,sn83035565,"The Greenville journal (Greenville, Ohi...)",1913,11,13,seq-2,ed-1,1,http://localhost:62222/pages/3697/ohi_gann_ver01/sn83035565/11/13/ed-1/seq-2/1,Ohio,../sample_corpus_1pct_article_text/3697_0.txt
0,3697_0.txt,5,5,negro is lynched by,mob,". dyersburg , tenn . , nov . 10 . - a crowd stormed the jail here and took john talley , negro , and hanged him to a limb of a tree . he had attempted to of attack a white woman who was alone in her home .",mob,2362,3697,0,sn83035565,"The Greenville journal (Greenville, Ohi...)",1913,11,13,seq-2,ed-1,1,http://localhost:62222/pages/3697/ohi_gann_ver01/sn83035565/11/13/ed-1/seq-2/1,Ohio,../sample_corpus_1pct_article_text/3697_0.txt
1,3700_0.txt,69,69,"content to hang or shoot the wretch to death but they burned him at the stake . his offense was """" the usual crime , """" to which he added murder . the negro his guilt . confessed wreaked vengeance not believed authorities will take action although many of the",mob,"are known . wilmington , del . , june 24 . - the question here today is whether the authorities will take action looking toward the arrest and punishment of those who were prominent in the lynching of george white , the negro who assaulted and killed miss helen bishop",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
0,3700_0.txt,69,69,"content to hang or shoot the wretch to death but they burned him at the stake . his offense was """" the usual crime , """" to which he added murder . the negro his guilt . confessed wreaked vengeance not believed authorities will take action although many of the",mob,"are known . wilmington , del . , june 24 . - the question here today is whether the authorities will take action looking toward the arrest and punishment of those who were prominent in the lynching of george white , the negro who assaulted and killed miss helen bishop",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
4,3700_0.txt,392,392,"would be justified , though the father of miss bishop is sued an appeal that the law be allowed to take its course . the state and county authorities took no action . the wilmington militia was not ordered out , though it could have reached the scene after the",mob,"began to assemble in time to have saved the negro . police reinforcements were not sent to prison until after the mob assembled the . by dela ware mob on negro ravisher and murderer . third attempt to secure prisoner proves successful- taken to the scene of his crime ,",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
0,3700_0.txt,392,392,"would be justified , though the father of miss bishop is sued an appeal that the law be allowed to take its course . the state and county authorities took no action . the wilmington militia was not ordered out , though it could have reached the scene after the",mob,"began to assemble in time to have saved the negro . police reinforcements were not sent to prison until after the mob assembled the . by dela ware mob on negro ravisher and murderer . third attempt to secure prisoner proves successful- taken to the scene of his crime ,",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
1,3700_0.txt,414,414,"course . the state and county authorities took no action . the wilmington militia was not ordered out , though it could have reached the scene after the mob began to assemble in time to have saved the negro . police reinforcements were not sent to prison until after the",mob,"assembled the . by dela ware mob on negro ravisher and murderer . third attempt to secure prisoner proves successful- taken to the scene of his crime , fastened to a stake and burned- as the victim was being roasted his body was riddled with bullets . wilmington , del",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
0,3700_0.txt,414,414,"course . the state and county authorities took no action . the wilmington militia was not ordered out , though it could have reached the scene after the mob began to assemble in time to have saved the negro . police reinforcements were not sent to prison until after the",mob,"assembled the . by dela ware mob on negro ravisher and murderer . third attempt to secure prisoner proves successful- taken to the scene of his crime , fastened to a stake and burned- as the victim was being roasted his body was riddled with bullets . wilmington , del",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
1,3700_0.txt,421,421,"took no action . the wilmington militia was not ordered out , though it could have reached the scene after the mob began to assemble in time to have saved the negro . police reinforcements were not sent to prison until after the mob assembled the . by dela ware",mob,"on negro ravisher and murderer . third attempt to secure prisoner proves successful- taken to the scene of his crime , fastened to a stake and burned- as the victim was being roasted his body was riddled with bullets . wilmington , del . , june 22 . - a",mob,2054,3700,0,sn91068402,"The gold leaf (Henderson, N.C.)",1903,6,25,seq-2,ed-1,1,http://localhost:62222/pages/3700/ncu_haw_ver01/sn91068402/6/25/ed-1/seq-2/1,North Carolina,../sample_corpus_1pct_article_text/3700_0.txt
